booking_id,e_id,customer_id,num_tickets,price,booking_date,booking_time,booking_label
526,707,470,5,150,2017-07-19,13:49:00,YES
527,1151,775,3,120,2017-05-25,14:42:00,YES
528,150,261,2,90,2017-05-25,15:22:00,YES
529,1248,654,8,160,2017-02-17,11:06:00,YES
530,1207,160,6,150,2017-04-16,14:38:00,YES
531,612,738,6,240,2017-05-18,04:53:00,YES
532,364,949,5,225,2017-02-28,18:03:00,YES
533,687,300,2,90,2017-06-04,20:01:00,YES
534,1977,959,10,350,2017-04-22,04:05:00,YES
535,6,5,9,450,2017-02-21,03:31:00,YES
536,1146,803,8,200,2017-07-02,04:20:00,YES
537,995,180,7,245,2017-01-14,05:16:00,YES
538,1301,768,3,135,2017-07-01,02:39:00,YES
539,1196,271,9,450,2017-04-26,00:52:00,YES
540,781,830,3,60,2017-05-22,02:38:00,YES
541,100,932,4,160,2017-07-24,07:04:00,YES
542,1489,808,10,350,2017-03-22,12:02:00,YES
543,1242,892,7,175,2017-03-01,03:42:00,YES
544,1312,678,8,200,2017-05-16,10:57:00,YES
545,1349,29,10,400,2017-02-26,17:12:00,YES
546,672,398,1,25,2017-01-10,07:07:00,YES
547,191,587,9,315,2017-03-06,01:26:00,YES
548,401,822,5,250,2017-03-19,05:20:00,YES
549,1743,235,1,50,2017-01-12,11:15:00,YES
550,338,81,9,270,2017-01-21,05:52:00,YES
551,1569,462,1,50,2017-01-29,06:39:00,YES
552,474,776,9,315,2017-03-20,01:24:00,YES
553,497,284,7,245,2017-04-17,13:56:00,YES
554,1176,906,9,315,2017-07-27,05:20:00,YES
555,227,660,1,25,2017-03-31,11:33:00,YES
556,793,825,7,175,2017-04-18,19:09:00,YES
557,1370,406,10,400,2017-05-21,13:39:00,YES
558,350,774,9,315,2017-03-16,05:36:00,YES
559,1522,341,7,350,2017-01-15,09:34:00,YES
560,525,885,3,150,2017-01-09,18:20:00,YES
561,939,82,4,180,2017-03-19,01:14:00,YES
562,993,144,10,450,2017-04-04,18:39:00,YES
563,1454,247,2,90,2017-01-08,10:01:00,YES
564,1133,789,5,200,2017-04-22,17:08:00,YES
565,773,691,5,125,2017-02-13,16:11:00,YES
566,455,414,2,90,2017-06-13,05:54:00,YES
567,1233,307,1,25,2017-01-17,03:08:00,YES
568,266,202,3,60,2017-01-27,12:20:00,YES
569,1815,895,10,200,2017-01-23,15:33:00,YES
570,1475,915,1,35,2017-02-09,13:23:00,YES
571,1530,155,5,100,2017-06-11,20:19:00,YES
572,1197,949,1,50,2017-02-16,16:10:00,YES
573,1216,581,6,240,2017-05-21,07:44:00,YES
574,653,959,2,80,2017-02-17,10:38:00,YES
575,31,543,6,210,2017-05-23,12:05:00,YES
576,32,47,5,100,2017-06-07,16:07:00,YES
577,1138,273,4,120,2017-03-18,00:11:00,YES
578,89,837,10,400,2017-02-13,03:02:00,YES
579,1246,951,7,140,2017-01-03,13:46:00,YES
580,1537,37,8,400,2017-04-22,17:08:00,YES
581,168,1,1,45,2017-04-14,20:05:00,YES
582,976,167,3,105,2017-04-29,05:01:00,YES
583,294,141,7,350,2017-06-03,15:26:00,YES
584,393,130,9,315,2017-07-17,13:01:00,YES
585,1026,627,5,150,2017-01-15,08:02:00,YES
586,1395,463,8,280,2017-01-02,05:40:00,YES
587,260,487,10,400,2017-01-22,00:25:00,YES
588,1110,909,5,100,2017-01-09,21:53:00,YES
589,1868,910,2,90,2017-03-28,00:32:00,YES
590,939,247,6,270,2017-02-03,06:43:00,YES
591,274,234,1,30,2017-06-08,08:26:00,YES
592,1583,859,4,120,2017-07-10,09:05:00,YES
593,807,153,10,300,2017-05-15,19:02:00,YES
594,279,260,7,175,2017-07-05,14:42:00,YES
595,1332,773,6,120,2017-04-20,02:58:00,YES
596,1947,980,1,30,2017-02-11,10:56:00,YES
597,134,780,10,250,2017-06-28,18:47:00,YES
598,983,769,6,120,2017-07-02,21:03:00,YES
599,1221,671,2,90,2017-01-09,04:35:00,YES
600,1622,762,2,80,2017-05-15,05:15:00,YES
601,105,243,1,40,2017-04-04,15:23:00,YES
602,357,226,8,160,2017-06-16,03:03:00,YES
603,1499,663,1,35,2017-03-05,15:10:00,YES
604,1907,613,4,140,2017-02-07,08:01:00,YES
605,1040,550,10,400,2017-06-01,16:35:00,YES
606,64,352,5,250,2017-01-22,03:15:00,YES
607,1656,864,8,160,2017-07-21,15:54:00,YES
608,1834,824,7,350,2017-03-04,00:10:00,YES
609,585,993,9,270,2017-04-21,10:10:00,YES
610,325,473,8,160,2017-01-15,05:30:00,YES
611,369,783,6,300,2017-01-19,09:38:00,YES
612,913,341,2,50,2017-03-22,03:23:00,YES
613,1926,419,1,30,2017-02-02,22:31:00,YES
614,1324,23,9,270,2017-06-07,18:43:00,YES
615,1870,192,4,100,2017-06-30,01:37:00,YES
616,1698,770,1,35,2017-06-18,09:11:00,YES
617,946,472,8,240,2017-01-30,07:20:00,YES
618,1046,188,7,175,2017-05-10,18:26:00,YES
619,690,2,7,280,2017-04-08,06:26:00,YES
620,847,660,6,210,2017-01-12,06:50:00,YES
621,862,879,9,450,2017-06-18,00:32:00,YES
622,1900,597,7,175,2017-03-16,19:54:00,YES
623,5,616,5,200,2017-03-03,12:06:00,YES
624,314,80,4,100,2017-03-31,23:43:00,YES
625,353,689,7,315,2017-07-11,08:38:00,YES
626,1380,126,8,400,2017-02-24,19:45:00,YES
627,751,578,1,50,2017-07-26,07:06:00,YES
628,1912,876,1,20,2017-06-26,09:36:00,YES
629,60,348,2,90,2017-07-30,04:41:00,YES
630,1569,464,6,300,2017-06-18,10:38:00,YES
631,1946,453,2,50,2017-07-18,01:43:00,YES
632,222,231,2,40,2017-03-22,10:05:00,YES
633,1597,984,9,405,2017-06-30,08:33:00,YES
634,891,89,10,500,2017-07-26,00:32:00,YES
635,857,4,4,120,2017-07-17,18:58:00,YES
636,468,341,10,500,2017-05-13,17:33:00,YES
637,1288,4,4,120,2017-03-25,11:14:00,YES
638,1216,344,8,320,2017-01-24,08:00:00,YES
639,1696,894,2,70,2017-04-07,08:51:00,YES
640,1480,815,5,100,2017-02-07,20:56:00,YES
641,123,599,9,270,2017-05-19,09:24:00,YES
642,67,237,8,160,2017-06-26,11:48:00,YES
643,1748,380,2,90,2017-03-01,00:03:00,YES
644,212,9,1,40,2017-07-24,01:32:00,YES
645,973,718,8,240,2017-03-08,09:13:00,YES
646,1353,280,10,500,2017-02-14,11:55:00,YES
647,1795,413,9,405,2017-01-24,10:31:00,YES
648,1621,866,8,240,2017-01-23,07:56:00,YES
649,1378,979,1,45,2017-04-30,09:40:00,YES
650,1484,935,10,300,2017-05-13,18:43:00,YES
651,827,37,9,405,2017-05-02,19:57:00,YES
652,124,338,5,250,2017-07-25,05:15:00,YES
653,771,443,1,20,2017-01-23,09:44:00,YES
654,1206,630,10,250,2017-06-19,07:17:00,YES
655,2000,225,10,500,2017-03-10,13:52:00,YES
656,440,459,3,105,2017-02-04,04:41:00,YES
657,1381,341,8,160,2017-03-29,03:44:00,YES
658,712,705,7,175,2017-02-21,22:14:00,YES
659,539,775,7,315,2017-07-18,10:55:00,YES
660,683,686,7,315,2017-06-18,11:21:00,YES
661,1598,713,5,225,2017-01-30,17:45:00,YES
662,798,324,4,200,2017-02-17,01:16:00,YES
663,541,14,5,150,2017-05-07,21:05:00,YES
664,1287,222,1,45,2017-03-08,03:02:00,YES
665,1195,854,1,40,2017-01-04,10:31:00,YES
666,1914,40,1,35,2017-07-10,04:59:00,YES
667,672,2,3,75,2017-06-16,14:30:00,YES
668,113,6,9,180,2017-07-31,02:40:00,YES
669,1386,416,7,175,2017-05-29,10:27:00,YES
670,470,447,2,50,2017-05-02,09:49:00,YES
671,1601,39,10,300,2017-07-02,21:31:00,YES
672,863,658,2,50,2017-03-16,12:25:00,YES
673,257,359,3,105,2017-01-11,14:15:00,YES
674,1309,400,10,200,2017-03-12,00:26:00,YES
675,975,965,3,90,2017-06-27,07:04:00,YES
676,1039,342,2,40,2017-02-07,05:24:00,YES
677,729,422,4,100,2017-06-10,15:38:00,YES
678,270,518,10,300,2017-05-05,15:51:00,YES
679,354,458,6,180,2017-04-11,07:31:00,YES
680,1690,912,8,160,2017-07-01,08:30:00,YES
681,1989,183,4,200,2017-04-30,03:45:00,YES
682,1643,84,5,125,2017-02-13,06:09:00,YES
683,874,793,1,35,2017-05-28,05:28:00,YES
684,70,672,3,90,2017-01-29,12:42:00,YES
685,188,800,5,100,2017-05-16,21:00:00,YES
686,547,771,3,60,2017-06-30,22:22:00,YES
687,1413,403,9,405,2017-06-27,23:45:00,YES
688,1440,266,8,240,2017-02-13,12:06:00,YES
689,1181,490,9,315,2017-03-03,05:59:00,YES
690,1787,712,9,180,2017-01-11,02:03:00,YES
691,1449,828,8,200,2017-01-22,01:01:00,YES
692,535,268,3,135,2017-04-19,13:55:00,YES
693,871,17,2,90,2017-06-25,21:24:00,YES
694,1628,156,1,25,2017-05-05,17:19:00,YES
695,951,662,10,200,2017-06-27,23:32:00,YES
696,1038,474,10,350,2017-01-28,01:11:00,YES
697,329,913,1,25,2017-02-05,14:38:00,YES
698,1848,286,3,120,2017-07-02,01:34:00,YES
699,699,659,5,225,2017-07-07,04:43:00,YES
700,1047,338,2,40,2017-04-26,22:33:00,YES
701,372,834,7,175,2017-01-28,00:57:00,YES
702,1703,844,9,180,2017-05-11,02:42:00,YES
703,101,285,10,350,2017-06-24,00:14:00,YES
704,577,472,9,360,2017-05-27,16:17:00,YES
705,965,756,3,135,2017-04-06,07:52:00,YES
706,987,895,2,40,2017-03-29,09:51:00,YES
707,900,800,5,200,2017-07-15,23:06:00,YES
708,855,801,8,240,2017-01-26,11:31:00,YES
709,1411,538,9,360,2017-03-30,20:05:00,YES
710,550,644,10,200,2017-07-16,05:22:00,YES
711,1309,603,5,100,2017-07-15,16:15:00,YES
712,536,374,8,400,2017-06-26,23:15:00,YES
713,1730,110,6,270,2017-01-09,06:39:00,YES
714,257,67,4,140,2017-01-03,22:12:00,YES
715,349,848,7,245,2017-05-17,11:37:00,YES
716,438,16,10,450,2017-05-04,21:46:00,YES
717,873,200,9,450,2017-05-11,21:36:00,YES
718,122,199,2,40,2017-02-26,07:29:00,YES
719,1120,518,7,140,2017-05-22,09:08:00,YES
720,1721,225,1,35,2017-07-25,05:55:00,YES
721,33,968,4,80,2017-03-18,12:26:00,YES
722,1154,186,10,300,2017-03-28,03:01:00,YES
723,1498,989,4,160,2017-07-18,17:21:00,YES
724,1079,753,8,400,2017-01-04,06:20:00,YES
725,190,625,7,245,2017-02-11,21:56:00,YES
726,1752,308,7,350,2017-02-26,16:41:00,YES
727,71,361,5,225,2017-06-03,23:11:00,YES
728,1841,774,7,175,2017-06-25,19:06:00,YES
729,123,1,3,90,2017-07-05,14:45:00,YES
730,83,500,6,180,2017-03-03,13:28:00,YES
731,1017,285,9,315,2017-02-19,15:38:00,YES
732,1066,132,8,200,2017-03-08,05:08:00,YES
733,682,605,4,200,2017-02-22,06:58:00,YES
734,996,806,5,250,2017-06-10,14:04:00,YES
735,512,682,7,245,2017-02-16,02:05:00,YES
736,447,917,8,200,2017-07-23,02:59:00,YES
737,123,932,3,90,2017-06-05,18:16:00,YES
738,1982,747,5,250,2017-06-30,20:50:00,YES
739,1020,981,8,400,2017-05-17,18:11:00,YES
740,1982,702,8,400,2017-03-06,11:46:00,YES
741,334,973,10,250,2017-05-29,00:06:00,YES
742,184,724,1,25,2017-07-31,05:12:00,YES
743,767,146,4,140,2017-03-10,23:49:00,YES
744,1682,927,8,280,2017-02-06,14:13:00,YES
745,1463,485,6,210,2017-04-20,09:27:00,YES
746,1685,542,6,150,2017-07-07,10:39:00,YES
747,857,342,10,300,2017-06-05,18:47:00,YES
748,1327,733,5,175,2017-05-04,23:39:00,YES
749,1304,78,7,245,2017-04-28,18:28:00,YES
750,419,866,2,90,2017-04-19,19:30:00,YES
751,1683,775,5,150,2017-02-07,08:43:00,YES
752,1524,986,5,250,2017-02-28,19:56:00,YES
753,1396,394,5,100,2017-05-28,14:00:00,YES
754,790,695,10,350,2017-07-14,13:46:00,YES
755,345,767,9,225,2017-01-18,05:59:00,YES
756,1651,29,1,45,2017-01-21,17:41:00,YES
757,1050,860,1,45,2017-05-29,22:27:00,YES
758,1164,253,1,50,2017-04-21,18:44:00,YES
759,911,421,6,240,2017-07-04,03:25:00,YES
760,1930,840,7,315,2017-05-24,03:29:00,YES
761,242,359,1,30,2017-05-19,22:27:00,YES
762,1211,60,3,105,2017-06-23,21:51:00,YES
763,1338,184,1,20,2017-01-31,15:25:00,YES
764,134,539,6,150,2017-03-16,03:37:00,YES
765,1815,734,8,160,2017-03-30,23:20:00,YES
766,250,42,9,450,2017-01-28,01:46:00,YES
767,124,249,7,350,2017-02-05,09:43:00,YES
768,1177,148,4,120,2017-06-27,01:29:00,YES
769,797,348,1,40,2017-06-06,17:47:00,YES
770,1832,472,4,180,2017-01-20,11:35:00,YES
771,1868,361,9,405,2017-03-10,10:24:00,YES
772,1826,432,2,80,2017-01-16,07:28:00,YES
773,774,156,9,270,2017-04-16,12:31:00,YES
774,1077,954,2,80,2017-01-30,22:49:00,YES
775,1388,62,10,350,2017-04-26,01:42:00,YES
776,122,784,2,40,2017-02-04,07:16:00,YES
777,1190,112,3,105,2017-03-03,23:06:00,YES
778,972,778,9,225,2017-04-25,10:39:00,YES
779,1267,741,6,120,2017-06-06,16:25:00,YES
780,846,839,5,125,2017-03-28,17:57:00,YES
781,18,779,6,120,2017-01-28,22:17:00,YES
782,1207,604,5,125,2017-07-15,00:57:00,YES
783,116,122,5,250,2017-05-02,07:16:00,YES
784,1264,809,1,40,2017-03-14,03:14:00,YES
785,1183,228,2,90,2017-03-13,12:15:00,YES
786,612,968,8,320,2017-05-22,13:36:00,YES
787,243,795,7,210,2017-05-01,02:23:00,YES
788,10,216,5,200,2017-03-30,14:29:00,YES
789,1544,354,9,270,2017-05-11,23:09:00,YES
790,1681,84,2,50,2017-06-10,15:37:00,YES
791,1859,378,6,180,2017-07-10,21:40:00,YES
792,1510,174,3,60,2017-04-10,17:22:00,YES
793,1182,229,6,120,2017-05-28,09:54:00,YES
794,906,834,9,450,2017-04-05,03:28:00,YES
795,345,80,6,150,2017-07-24,05:26:00,YES
796,273,155,1,35,2017-03-09,06:28:00,YES
797,1992,692,7,350,2017-05-12,15:55:00,YES
798,1481,426,3,135,2017-02-08,05:18:00,YES
799,1452,339,1,25,2017-07-25,21:43:00,YES
800,793,523,1,25,2017-03-11,07:08:00,YES
801,198,148,5,125,2017-07-29,16:18:00,YES
802,383,513,7,350,2017-05-16,04:17:00,YES
803,671,293,2,80,2017-04-24,20:27:00,YES
804,1941,433,1,35,2017-02-03,22:34:00,YES
805,1267,922,8,160,2017-07-01,22:51:00,YES
806,486,256,7,245,2017-04-30,02:14:00,YES
807,915,846,3,150,2017-07-24,15:45:00,YES
808,1337,495,7,175,2017-04-09,02:27:00,YES
809,1223,762,2,60,2017-01-10,14:11:00,YES
810,998,747,9,360,2017-05-26,07:35:00,YES
811,393,514,7,245,2017-03-31,06:00:00,YES
812,340,604,9,315,2017-04-13,08:09:00,YES
813,321,80,2,80,2017-01-19,05:06:00,YES
814,337,521,4,200,2017-07-05,18:58:00,YES
815,46,813,3,135,2017-01-16,20:50:00,YES
816,209,408,8,400,2017-04-19,08:33:00,YES
817,23,987,9,405,2017-04-23,14:15:00,YES
818,1457,413,7,350,2017-01-03,11:52:00,YES
819,878,914,1,20,2017-06-24,03:16:00,YES
820,165,388,10,500,2017-07-05,22:25:00,YES
821,297,593,10,200,2017-07-14,12:45:00,YES
822,674,804,3,90,2017-06-19,21:31:00,YES
823,1141,880,7,140,2017-04-24,15:26:00,YES
824,221,682,4,180,2017-06-01,02:04:00,YES
825,1664,257,9,180,2017-07-16,09:06:00,YES
826,1445,789,8,240,2017-06-13,15:45:00,YES
827,1044,366,3,60,2017-01-15,13:07:00,YES
828,1585,431,2,80,2017-02-03,07:13:00,YES
829,1285,837,1,25,2017-04-20,09:33:00,YES
830,1030,440,1,35,2017-05-03,10:14:00,YES
831,1093,978,4,160,2017-06-15,06:52:00,YES
832,1583,684,7,210,2017-03-30,08:03:00,YES
833,577,442,1,40,2017-07-30,19:09:00,YES
834,1455,929,5,125,2017-01-03,20:25:00,YES
835,722,438,8,400,2017-01-03,06:49:00,YES
836,1392,36,4,160,2017-03-28,06:29:00,YES
837,997,589,5,250,2017-04-21,19:22:00,YES
838,1919,967,9,450,2017-05-16,07:36:00,YES
839,1465,179,7,175,2017-03-16,00:01:00,YES
840,1349,485,5,200,2017-05-02,11:17:00,YES
841,769,429,1,50,2017-04-02,14:36:00,YES
842,501,276,4,160,2017-03-25,17:27:00,YES
843,1651,99,2,90,2017-02-15,19:11:00,YES
844,714,482,10,400,2017-06-19,05:16:00,YES
845,750,331,4,180,2017-04-06,05:20:00,YES
846,1810,182,6,180,2017-02-01,17:48:00,YES
847,604,237,2,70,2017-02-08,20:22:00,YES
848,1967,108,1,50,2017-07-03,12:55:00,YES
849,95,192,2,40,2017-02-22,21:42:00,YES
850,854,73,10,400,2017-06-16,01:02:00,YES
851,660,113,1,20,2017-02-14,17:15:00,YES
852,1053,186,2,70,2017-02-15,21:45:00,YES
853,596,220,7,280,2017-03-28,13:22:00,YES
854,35,926,9,405,2017-06-11,18:40:00,YES
855,1866,203,5,250,2017-04-12,03:48:00,YES
856,1452,205,5,125,2017-05-21,17:06:00,YES
857,1080,385,7,210,2017-06-09,12:35:00,YES
858,1422,131,10,400,2017-06-14,15:05:00,YES
859,94,1000,1,20,2017-01-02,18:30:00,YES
860,1110,408,5,100,2017-01-17,21:59:00,YES
861,1613,689,8,200,2017-05-23,23:35:00,YES
862,474,108,3,105,2017-03-18,15:05:00,YES
863,1341,231,9,225,2017-05-10,00:47:00,YES
864,1988,967,10,350,2017-05-11,08:20:00,YES
865,1644,77,2,80,2017-07-12,06:32:00,YES
866,342,887,3,120,2017-06-12,06:44:00,YES
867,633,693,8,240,2017-07-29,20:58:00,YES
868,1096,182,9,405,2017-07-03,03:00:00,YES
869,102,947,7,315,2017-01-27,16:55:00,YES
870,1526,331,7,315,2017-01-18,22:10:00,YES
871,429,785,3,150,2017-05-22,06:51:00,YES
872,167,369,5,175,2017-03-11,13:12:00,YES
873,1170,878,5,250,2017-07-27,13:02:00,YES
874,525,459,9,450,2017-04-27,21:24:00,YES
875,1477,864,9,360,2017-01-04,03:07:00,YES
876,1190,339,7,245,2017-07-13,07:39:00,YES
877,1015,691,10,450,2017-05-09,21:39:00,YES
878,1952,299,6,240,2017-06-07,21:21:00,YES
879,1993,219,10,400,2017-01-03,14:51:00,YES
880,75,928,2,40,2017-06-20,13:23:00,YES
881,1179,555,2,70,2017-04-16,13:06:00,YES
882,677,723,1,20,2017-03-03,16:29:00,YES
883,1208,820,2,60,2017-07-24,04:43:00,YES
884,1554,6,2,100,2017-05-05,18:38:00,YES
885,453,884,3,75,2017-03-27,07:26:00,YES
886,397,254,2,90,2017-02-06,19:11:00,YES
887,723,286,6,120,2017-05-05,19:40:00,YES
888,92,630,7,280,2017-02-12,22:30:00,YES
889,659,390,9,180,2017-03-15,08:56:00,YES
890,520,583,5,100,2017-02-15,05:33:00,YES
891,797,448,2,80,2017-06-12,07:49:00,YES
892,1800,733,8,280,2017-01-11,02:25:00,YES
893,77,11,7,280,2017-06-20,06:29:00,YES
894,1502,497,5,200,2017-03-31,06:56:00,YES
895,1393,376,9,450,2017-04-20,05:02:00,YES
896,642,623,8,280,2017-01-12,21:34:00,YES
897,1667,777,3,60,2017-05-21,18:18:00,YES
898,1245,961,3,60,2017-07-18,12:49:00,YES
899,1193,829,8,160,2017-05-24,15:12:00,YES
900,341,241,7,245,2017-01-08,05:50:00,YES
901,1214,579,7,140,2017-05-03,11:08:00,YES
902,1530,189,5,100,2017-01-09,14:11:00,YES
903,1093,54,8,320,2017-02-17,12:55:00,YES
904,70,358,2,60,2017-02-15,22:12:00,YES
905,1191,852,2,80,2017-05-16,11:19:00,YES
906,749,584,5,225,2017-02-13,22:39:00,YES
907,554,502,3,60,2017-05-09,06:07:00,YES
908,1417,836,5,225,2017-01-21,09:12:00,YES
909,4,290,10,450,2017-01-12,01:51:00,YES
910,1401,374,2,80,2017-05-11,23:04:00,YES
911,1709,780,9,225,2017-07-01,07:26:00,YES
912,668,23,2,50,2017-01-17,10:17:00,YES
913,1386,75,10,250,2017-07-02,00:42:00,YES
914,243,734,10,300,2017-06-18,23:07:00,YES
915,1653,590,3,60,2017-04-18,20:21:00,YES
916,1448,527,5,250,2017-06-09,12:16:00,YES
917,238,57,3,150,2017-01-11,19:07:00,YES
918,393,146,1,35,2017-03-24,15:53:00,YES
919,13,73,8,200,2017-01-20,09:12:00,YES
920,829,756,8,200,2017-01-19,12:39:00,YES
921,1810,5,6,180,2017-06-13,17:37:00,YES
922,1116,1000,1,40,2017-01-30,05:32:00,YES
923,1711,385,3,135,2017-05-30,00:43:00,YES
924,1285,63,4,100,2017-07-21,14:25:00,YES
925,1261,977,5,175,2017-06-16,03:51:00,YES
926,58,395,3,75,2017-03-04,02:59:00,YES
927,891,774,8,400,2017-01-10,21:14:00,YES
928,823,697,3,105,2017-02-14,04:21:00,YES
929,258,477,10,250,2017-07-04,04:24:00,YES
930,614,833,9,360,2017-02-22,03:38:00,YES
931,816,573,3,90,2017-01-08,15:45:00,YES
932,789,866,2,90,2017-02-28,22:25:00,YES
933,1997,376,10,500,2017-01-06,20:23:00,YES
934,1839,732,1,35,2017-03-19,17:44:00,YES
935,15,725,1,35,2017-02-23,05:30:00,YES
936,725,298,2,100,2017-01-30,07:49:00,YES
937,354,544,2,60,2017-03-17,19:47:00,YES
938,1007,157,4,140,2017-07-26,04:25:00,YES
939,1029,222,6,240,2017-03-15,17:06:00,YES
940,735,12,1,20,2017-01-14,09:38:00,YES
941,8,640,7,315,2017-06-06,18:54:00,YES
942,555,738,1,35,2017-03-29,06:50:00,YES
943,295,290,6,120,2017-02-07,09:55:00,YES
944,1507,528,10,250,2017-04-29,20:57:00,YES
945,1941,273,7,245,2017-06-20,17:17:00,YES
946,1865,894,10,250,2017-05-25,21:56:00,YES
947,27,12,6,120,2017-04-16,03:11:00,YES
948,238,125,6,300,2017-06-01,00:09:00,YES
949,754,166,4,140,2017-04-10,02:08:00,YES
950,185,230,8,240,2017-06-20,20:30:00,YES
951,1087,127,8,360,2017-03-31,18:17:00,YES
952,1705,871,10,250,2017-06-01,21:56:00,YES
953,1228,397,1,25,2017-04-29,21:10:00,YES
954,490,64,10,400,2017-07-25,23:57:00,YES
955,203,55,8,360,2017-01-12,04:27:00,YES
956,177,416,3,135,2017-02-23,05:15:00,YES
957,349,19,3,105,2017-04-28,05:33:00,YES
958,1898,38,5,125,2017-07-16,05:54:00,YES
959,893,675,4,100,2017-05-27,18:13:00,YES
960,849,54,1,25,2017-05-14,23:49:00,YES
961,1509,231,6,180,2017-04-01,15:25:00,YES
962,766,699,6,180,2017-05-15,16:13:00,YES
963,1646,926,2,100,2017-01-17,13:40:00,YES
964,221,828,2,90,2017-07-19,00:29:00,YES
965,813,362,9,270,2017-02-20,13:45:00,YES
966,888,339,8,240,2017-06-26,21:46:00,YES
967,1282,790,9,315,2017-01-01,21:33:00,YES
968,804,18,9,270,2017-05-05,06:02:00,YES
969,723,861,9,180,2017-02-14,19:09:00,YES
970,1565,270,4,160,2017-05-16,15:00:00,YES
971,1963,832,5,250,2017-07-06,18:57:00,YES
972,38,422,3,60,2017-01-08,00:56:00,YES
973,1772,65,8,360,2017-07-05,23:09:00,YES
974,786,545,9,450,2017-03-05,05:07:00,YES
975,1255,520,5,175,2017-05-22,08:37:00,YES
976,1649,568,5,100,2017-02-12,04:26:00,YES
977,453,681,7,175,2017-06-28,10:55:00,YES
978,234,338,2,100,2017-07-16,04:15:00,YES
979,1357,675,7,315,2017-05-12,07:59:00,YES
980,632,968,8,360,2017-07-11,06:06:00,YES
981,544,86,5,150,2017-06-29,02:05:00,YES
982,442,22,1,20,2017-02-05,14:17:00,YES
983,729,539,10,250,2017-05-06,03:42:00,YES
984,1330,855,2,60,2017-04-30,06:40:00,YES
985,1842,510,6,150,2017-03-20,04:02:00,YES
986,1778,687,9,225,2017-05-04,19:56:00,YES
987,726,89,4,140,2017-05-30,14:28:00,YES
988,920,394,10,300,2017-01-28,05:00:00,YES
989,444,696,6,300,2017-03-28,06:20:00,YES
990,1564,427,8,360,2017-02-07,13:03:00,YES
991,74,814,9,180,2017-06-13,06:16:00,YES
992,1424,567,3,135,2017-05-13,10:35:00,YES
993,310,560,7,245,2017-07-09,12:35:00,YES
994,878,533,1,20,2017-02-25,17:13:00,YES
995,1090,519,6,180,2017-04-29,00:44:00,YES
996,1722,94,9,405,2017-05-16,00:13:00,YES
997,668,68,3,75,2017-02-13,15:01:00,YES
998,352,884,5,125,2017-04-04,21:25:00,YES
999,488,643,3,135,2017-07-03,18:53:00,YES
1000,166,47,5,100,2017-05-03,23:26:00,YES
1001,619,791,6,180,2017-06-28,03:00:00,YES
1002,108,898,2,80,2017-06-07,00:06:00,YES
1003,1317,985,10,450,2017-03-19,09:12:00,YES
1004,391,201,8,160,2017-01-03,18:09:00,YES
1005,80,348,8,200,2017-03-28,21:36:00,YES
1006,604,692,1,35,2017-02-18,10:14:00,YES
1007,863,615,8,200,2017-06-23,15:45:00,YES
1008,1349,282,6,240,2017-06-30,02:51:00,YES
1009,1307,142,3,120,2017-06-07,13:15:00,YES
1010,1160,557,7,245,2017-03-09,04:35:00,YES
1011,1379,994,2,60,2017-04-30,23:23:00,YES
1012,1577,531,2,60,2017-03-10,07:42:00,YES
1013,764,66,9,405,2017-04-13,17:20:00,YES
1014,1608,549,5,200,2017-03-29,14:19:00,YES
1015,947,511,2,100,2017-02-10,07:47:00,YES
1016,437,313,3,105,2017-01-05,14:39:00,YES
1017,272,917,1,50,2017-07-24,18:01:00,YES
1018,1867,547,3,90,2017-01-16,03:07:00,YES
1019,851,770,7,350,2017-07-04,05:43:00,YES
1020,116,475,7,350,2017-04-25,06:57:00,YES
1021,771,629,1,20,2017-03-27,06:29:00,YES
1022,795,268,5,200,2017-02-02,19:07:00,YES
1023,1497,149,3,135,2017-04-30,14:40:00,YES
1024,1661,754,7,280,2017-04-18,17:02:00,YES
1025,612,514,3,120,2017-03-14,18:50:00,YES
1026,907,72,6,240,2017-05-17,21:01:00,YES
1027,1247,624,6,180,2017-03-21,12:37:00,YES
1028,910,586,3,120,2017-04-30,10:54:00,YES
1029,831,851,2,70,2017-03-08,16:20:00,YES
1030,1726,296,7,245,2017-06-26,06:19:00,YES
1031,338,173,1,30,2017-03-15,01:44:00,YES
1032,1671,329,6,300,2017-05-16,01:46:00,YES
1033,1376,773,9,450,2017-01-30,12:36:00,YES
1034,1771,132,5,200,2017-05-28,12:12:00,YES
1035,235,126,1,30,2017-04-08,06:23:00,YES
1036,143,596,3,90,2017-01-13,21:07:00,YES
1037,1584,408,5,250,2017-03-16,12:48:00,YES
1038,1961,276,10,250,2017-05-13,17:25:00,YES
1039,631,879,4,160,2017-03-05,12:42:00,YES
1040,1159,301,9,360,2017-07-09,13:31:00,YES
1041,1786,659,2,40,2017-02-23,21:47:00,YES
1042,749,120,3,135,2017-06-03,05:12:00,YES
1043,623,680,1,25,2017-06-10,00:59:00,YES
1044,476,625,2,90,2017-05-26,08:23:00,YES
1045,1032,657,8,240,2017-03-08,03:12:00,YES
1046,1941,487,9,315,2017-01-02,19:20:00,YES
1047,1071,412,10,300,2017-01-10,23:38:00,YES
1048,1754,236,8,400,2017-07-02,11:11:00,YES
1049,1767,198,7,245,2017-07-03,03:11:00,YES
1050,1376,883,2,100,2017-03-07,02:26:00,YES
