booking_id,e_id,customer_id,num_tickets,price,booking_date,booking_time,booking_label
527,1600,928,10,400,2017-06-01,23:26:00,YES
528,4,136,3,120,2017-01-22,03:33:00,YES
529,840,147,9,315,2017-07-06,01:36:00,YES
530,1788,13,1,35,2017-02-09,04:49:00,YES
531,1506,831,10,300,2017-01-09,22:55:00,YES
532,346,841,10,300,2017-07-27,02:09:00,YES
533,1598,355,5,100,2017-06-05,11:21:00,YES
534,983,613,2,40,2017-04-08,19:47:00,YES
535,865,794,6,300,2017-07-02,10:39:00,YES
536,1277,870,4,180,2017-03-04,23:44:00,YES
537,1474,712,4,180,2017-02-09,07:11:00,YES
538,470,877,4,140,2017-07-22,13:01:00,YES
539,122,5,1,40,2017-04-03,14:42:00,YES
540,895,559,3,105,2017-05-14,21:12:00,YES
541,1381,888,10,400,2017-06-18,03:34:00,YES
542,9,448,4,120,2017-01-29,04:39:00,YES
543,901,863,8,360,2017-07-24,07:08:00,YES
544,1286,684,1,50,2017-05-03,12:26:00,YES
545,755,735,2,60,2017-07-26,17:26:00,YES
546,1106,182,8,160,2017-02-07,23:10:00,YES
547,1915,272,3,135,2017-04-12,02:31:00,YES
548,956,371,5,150,2017-06-10,19:58:00,YES
549,872,652,1,40,2017-02-22,02:30:00,YES
550,1501,190,3,150,2017-05-05,15:17:00,YES
551,936,873,4,80,2017-02-26,17:48:00,YES
552,981,37,3,120,2017-07-26,15:40:00,YES
553,1165,338,9,270,2017-01-19,00:47:00,YES
554,422,185,7,210,2017-04-21,17:22:00,YES
555,1342,715,3,75,2017-04-03,04:58:00,YES
556,1322,550,7,175,2017-04-29,08:04:00,YES
557,1645,419,5,200,2017-05-13,04:56:00,YES
558,1089,358,9,270,2017-06-30,23:27:00,YES
559,239,252,7,350,2017-02-09,05:18:00,YES
560,764,415,6,150,2017-05-17,15:36:00,YES
561,533,694,8,400,2017-06-13,19:09:00,YES
562,1473,763,1,20,2017-03-03,06:50:00,YES
563,300,69,4,100,2017-04-30,21:44:00,YES
564,609,536,3,135,2017-07-28,08:52:00,YES
565,659,457,7,280,2017-07-02,03:14:00,YES
566,1066,216,5,150,2017-01-06,23:48:00,YES
567,1387,83,7,280,2017-05-22,16:04:00,YES
568,29,217,2,40,2017-03-23,08:25:00,YES
569,1381,827,10,400,2017-07-12,15:04:00,YES
570,1026,493,10,200,2017-02-04,04:12:00,YES
571,155,974,9,315,2017-05-21,21:29:00,YES
572,605,463,9,360,2017-07-03,23:54:00,YES
573,565,324,2,100,2017-07-30,17:42:00,YES
574,573,162,3,120,2017-01-10,23:07:00,YES
575,316,977,3,105,2017-02-22,22:38:00,YES
576,1796,986,10,450,2017-01-06,10:41:00,YES
577,1069,610,5,200,2017-04-05,01:37:00,YES
578,1007,581,5,250,2017-02-16,16:36:00,YES
579,342,266,2,50,2017-01-27,00:08:00,YES
580,306,492,1,45,2017-01-12,12:51:00,YES
581,1982,909,2,80,2017-07-12,11:27:00,YES
582,1725,881,1,25,2017-04-16,07:43:00,YES
583,684,176,5,100,2017-02-05,04:03:00,YES
584,1061,172,8,200,2017-06-17,07:12:00,YES
585,778,828,1,30,2017-03-18,18:04:00,YES
586,21,370,3,60,2017-06-25,19:49:00,YES
587,646,89,9,405,2017-01-06,15:09:00,YES
588,372,790,8,200,2017-03-03,15:35:00,YES
589,1951,154,2,60,2017-02-08,22:46:00,YES
590,1479,451,8,240,2017-04-28,12:55:00,YES
591,1631,646,1,30,2017-07-15,11:44:00,YES
592,1491,616,7,350,2017-01-21,13:04:00,YES
593,1214,665,8,280,2017-04-05,11:22:00,YES
594,1157,167,4,180,2017-02-27,16:39:00,YES
595,898,479,5,200,2017-07-19,00:21:00,YES
596,702,806,3,60,2017-06-12,20:42:00,YES
597,483,714,2,100,2017-02-24,12:11:00,YES
598,565,119,10,500,2017-06-26,15:17:00,YES
599,986,320,3,60,2017-04-05,13:54:00,YES
600,241,28,3,75,2017-07-14,19:51:00,YES
601,1252,281,5,250,2017-01-27,14:03:00,YES
602,895,387,9,315,2017-04-26,02:53:00,YES
603,573,391,7,280,2017-01-11,18:05:00,YES
604,230,564,9,360,2017-07-29,08:55:00,YES
605,1545,894,4,120,2017-01-26,06:48:00,YES
606,146,914,1,50,2017-02-17,02:42:00,YES
607,1319,976,9,405,2017-02-09,19:11:00,YES
608,1167,490,2,70,2017-01-08,03:19:00,YES
609,359,656,10,500,2017-01-09,14:29:00,YES
610,163,279,1,25,2017-07-10,03:16:00,YES
611,79,896,1,45,2017-01-20,20:36:00,YES
612,1422,7,9,270,2017-05-26,15:11:00,YES
613,1535,394,5,250,2017-01-22,08:35:00,YES
614,868,70,9,360,2017-06-18,14:11:00,YES
615,58,704,5,250,2017-04-10,13:06:00,YES
616,1294,957,9,360,2017-06-03,18:05:00,YES
617,972,753,7,315,2017-06-18,20:19:00,YES
618,542,87,3,120,2017-07-15,05:46:00,YES
619,278,224,3,135,2017-05-02,04:40:00,YES
620,1612,498,4,100,2017-04-07,08:52:00,YES
621,75,9,3,120,2017-01-29,21:54:00,YES
622,1385,873,8,280,2017-06-19,19:23:00,YES
623,182,41,9,360,2017-06-27,09:04:00,YES
624,1036,98,8,400,2017-03-20,15:00:00,YES
625,997,561,6,210,2017-06-21,10:40:00,YES
626,550,975,9,225,2017-03-14,16:30:00,YES
627,679,962,2,80,2017-04-27,00:49:00,YES
628,1003,605,2,60,2017-03-05,11:35:00,YES
629,1532,932,8,280,2017-03-27,09:15:00,YES
630,1170,354,8,280,2017-03-26,23:00:00,YES
631,120,508,7,315,2017-02-16,01:05:00,YES
632,567,333,2,100,2017-03-14,13:34:00,YES
633,1233,531,4,120,2017-01-19,21:36:00,YES
634,1817,143,10,200,2017-04-03,10:16:00,YES
635,86,831,6,270,2017-07-08,12:43:00,YES
636,124,370,5,175,2017-02-27,14:40:00,YES
637,1165,778,9,270,2017-07-23,00:32:00,YES
638,1049,999,8,160,2017-02-27,20:29:00,YES
639,1015,949,5,150,2017-05-07,03:48:00,YES
640,417,930,6,240,2017-01-09,08:10:00,YES
641,1591,328,5,175,2017-01-15,14:22:00,YES
642,1539,581,9,270,2017-04-20,03:16:00,YES
643,180,387,7,280,2017-06-08,12:52:00,YES
644,1768,438,1,35,2017-02-05,13:38:00,YES
645,806,79,6,300,2017-06-21,14:46:00,YES
646,1192,575,3,60,2017-01-15,10:18:00,YES
647,1026,950,6,120,2017-03-08,20:05:00,YES
648,460,408,5,200,2017-02-07,07:34:00,YES
649,1759,601,5,200,2017-06-27,07:21:00,YES
650,342,330,2,50,2017-04-06,03:02:00,YES
651,975,537,1,40,2017-04-06,11:01:00,YES
652,523,609,4,160,2017-01-05,13:20:00,YES
653,181,464,3,135,2017-05-09,05:24:00,YES
654,225,128,7,280,2017-06-12,23:53:00,YES
655,639,178,7,245,2017-04-30,21:55:00,YES
656,1898,361,6,210,2017-06-07,14:05:00,YES
657,1549,489,1,50,2017-03-21,03:45:00,YES
658,100,884,1,35,2017-05-22,06:44:00,YES
659,792,359,6,300,2017-01-06,02:42:00,YES
660,1166,419,9,225,2017-03-04,06:33:00,YES
661,657,879,10,250,2017-03-23,19:02:00,YES
662,413,592,4,80,2017-03-15,07:36:00,YES
663,762,920,4,160,2017-06-30,15:02:00,YES
664,1662,574,6,150,2017-07-29,06:59:00,YES
665,1399,123,3,120,2017-06-25,06:15:00,YES
666,296,378,1,20,2017-02-21,15:59:00,YES
667,426,397,9,225,2017-07-31,22:37:00,YES
668,77,844,5,250,2017-03-16,01:39:00,YES
669,1292,994,8,160,2017-02-02,11:33:00,YES
670,406,494,4,160,2017-01-04,17:54:00,YES
671,1512,268,10,200,2017-02-15,01:33:00,YES
672,1738,96,4,160,2017-04-30,08:38:00,YES
673,49,837,9,225,2017-04-05,18:49:00,YES
674,1235,477,7,175,2017-04-20,15:30:00,YES
675,1382,913,7,210,2017-03-08,04:55:00,YES
676,1820,5,5,200,2017-01-21,16:12:00,YES
677,1335,853,6,270,2017-05-31,23:30:00,YES
678,670,155,6,180,2017-01-29,17:51:00,YES
679,1944,623,3,105,2017-01-02,04:34:00,YES
680,1262,648,9,180,2017-01-03,09:40:00,YES
681,672,713,1,50,2017-06-26,03:58:00,YES
682,1056,979,3,150,2017-03-18,23:57:00,YES
683,622,148,7,350,2017-05-11,06:09:00,YES
684,1867,756,6,210,2017-05-25,14:17:00,YES
685,628,99,1,25,2017-02-20,07:46:00,YES
686,1974,384,2,50,2017-03-03,19:54:00,YES
687,1868,669,6,180,2017-05-06,16:56:00,YES
688,1148,500,1,35,2017-05-15,16:59:00,YES
689,1979,151,1,45,2017-07-27,10:13:00,YES
690,1285,797,3,90,2017-07-07,07:39:00,YES
691,1784,692,10,400,2017-01-07,21:58:00,YES
692,947,809,4,80,2017-07-29,20:48:00,YES
693,883,513,6,300,2017-05-13,23:57:00,YES
694,698,965,7,140,2017-07-24,11:37:00,YES
695,73,452,1,45,2017-06-02,14:09:00,YES
696,1233,511,1,30,2017-02-01,19:27:00,YES
697,538,466,8,160,2017-02-15,22:41:00,YES
698,736,559,5,200,2017-02-20,19:27:00,YES
699,920,427,9,360,2017-01-09,14:49:00,YES
700,164,497,4,160,2017-07-26,05:46:00,YES
701,1992,871,6,210,2017-04-20,14:27:00,YES
702,1701,177,3,135,2017-01-17,00:10:00,YES
703,782,96,3,120,2017-07-20,17:37:00,YES
704,226,251,6,150,2017-05-30,14:50:00,YES
705,1983,139,4,100,2017-05-19,18:58:00,YES
706,605,966,3,120,2017-05-26,09:09:00,YES
707,1365,414,7,175,2017-07-23,19:28:00,YES
708,934,851,7,245,2017-07-03,23:49:00,YES
709,96,212,2,100,2017-01-08,10:43:00,YES
710,432,170,8,200,2017-05-20,05:54:00,YES
711,1485,930,8,240,2017-06-14,10:41:00,YES
712,1716,91,2,60,2017-01-15,05:03:00,YES
713,1009,201,8,240,2017-05-19,16:35:00,YES
714,727,819,7,245,2017-06-05,16:06:00,YES
715,1146,208,5,175,2017-04-10,05:12:00,YES
716,1580,918,9,360,2017-05-15,03:31:00,YES
717,1165,857,4,120,2017-04-19,06:07:00,YES
718,999,195,2,50,2017-03-10,07:29:00,YES
719,492,702,4,120,2017-02-20,20:01:00,YES
720,1989,709,7,280,2017-04-30,21:34:00,YES
721,687,549,8,320,2017-04-12,17:18:00,YES
722,1505,498,9,405,2017-02-04,09:12:00,YES
723,1571,375,4,160,2017-04-30,11:15:00,YES
724,1081,590,3,75,2017-06-01,19:20:00,YES
725,1520,676,6,120,2017-04-03,20:36:00,YES
726,1094,571,3,105,2017-05-06,06:18:00,YES
727,1789,993,7,210,2017-04-14,22:46:00,YES
728,992,355,6,120,2017-04-25,22:15:00,YES
729,1666,750,9,270,2017-04-29,09:40:00,YES
730,407,274,6,120,2017-05-10,03:03:00,YES
731,135,450,1,30,2017-07-17,13:38:00,YES
732,682,380,8,280,2017-04-12,18:26:00,YES
733,1701,194,4,180,2017-06-03,11:48:00,YES
734,989,607,6,150,2017-04-24,16:53:00,YES
735,155,325,8,280,2017-05-28,09:07:00,YES
736,617,392,7,315,2017-05-04,19:15:00,YES
737,438,823,8,160,2017-02-23,10:56:00,YES
738,38,492,10,450,2017-07-06,11:05:00,YES
739,1553,257,2,50,2017-03-13,16:32:00,YES
740,387,848,3,105,2017-04-04,14:45:00,YES
741,1276,677,8,360,2017-05-31,06:14:00,YES
742,242,219,6,210,2017-04-30,18:32:00,YES
743,1800,858,9,315,2017-01-01,01:55:00,YES
744,1534,562,8,280,2017-03-15,04:17:00,YES
745,1504,760,4,140,2017-04-22,22:29:00,YES
746,1877,732,2,90,2017-01-24,00:22:00,YES
747,209,938,4,200,2017-05-30,11:46:00,YES
748,329,900,2,60,2017-06-29,02:09:00,YES
749,1895,547,4,180,2017-02-20,19:23:00,YES
750,1533,951,3,120,2017-02-05,12:29:00,YES
751,537,983,2,100,2017-05-29,10:14:00,YES
752,532,265,3,135,2017-05-29,16:02:00,YES
753,73,322,10,450,2017-06-11,10:56:00,YES
754,1918,854,1,30,2017-02-06,06:34:00,YES
755,145,481,4,80,2017-01-19,04:15:00,YES
756,1950,26,2,70,2017-05-28,03:19:00,YES
757,1106,251,7,140,2017-07-22,07:50:00,YES
758,1916,829,6,120,2017-06-10,13:14:00,YES
759,331,435,1,40,2017-04-11,21:39:00,YES
760,939,111,4,180,2017-02-14,01:10:00,YES
761,1608,856,5,150,2017-05-11,14:20:00,YES
762,1837,834,9,315,2017-01-15,16:03:00,YES
763,287,289,4,200,2017-01-24,12:46:00,YES
764,45,530,10,300,2017-06-16,14:52:00,YES
765,1808,471,1,20,2017-07-29,03:39:00,YES
766,1003,934,7,210,2017-02-07,22:46:00,YES
767,1106,92,10,200,2017-04-28,11:42:00,YES
768,108,664,10,250,2017-04-02,18:42:00,YES
769,1482,254,4,100,2017-04-19,14:48:00,YES
770,51,886,9,270,2017-01-31,06:39:00,YES
771,1195,910,8,200,2017-07-04,02:16:00,YES
772,1603,895,6,270,2017-07-17,18:22:00,YES
773,297,610,1,45,2017-02-25,06:15:00,YES
774,1572,80,8,400,2017-01-08,19:03:00,YES
775,1774,349,5,200,2017-07-27,18:18:00,YES
776,1253,889,9,315,2017-03-14,17:43:00,YES
777,592,97,4,160,2017-06-26,01:50:00,YES
778,594,27,4,180,2017-07-24,13:38:00,YES
779,244,585,2,40,2017-01-02,02:49:00,YES
780,647,798,7,245,2017-03-17,10:54:00,YES
781,1682,702,4,200,2017-05-05,17:33:00,YES
782,332,248,4,80,2017-01-09,09:53:00,YES
783,1380,670,3,60,2017-01-04,02:22:00,YES
784,842,343,3,120,2017-03-01,10:04:00,YES
785,1811,682,6,120,2017-04-03,12:38:00,YES
786,1253,886,3,105,2017-06-28,14:44:00,YES
787,1834,445,8,160,2017-02-02,09:02:00,YES
788,807,745,4,100,2017-04-12,00:41:00,YES
789,627,319,8,160,2017-06-23,13:44:00,YES
790,1411,177,1,40,2017-01-30,05:41:00,YES
791,411,152,10,400,2017-04-24,19:32:00,YES
792,732,416,3,105,2017-03-14,10:33:00,YES
793,1250,477,4,100,2017-05-17,11:50:00,YES
794,1099,542,6,270,2017-03-04,16:29:00,YES
795,754,898,5,150,2017-03-26,14:40:00,YES
796,477,850,4,180,2017-02-09,09:38:00,YES
797,630,449,5,200,2017-05-27,13:32:00,YES
798,1003,632,6,180,2017-04-28,16:35:00,YES
799,1417,393,4,140,2017-04-21,10:41:00,YES
800,978,385,6,210,2017-02-12,06:28:00,YES
801,1151,67,6,270,2017-02-21,04:07:00,YES
802,247,953,6,180,2017-02-11,14:05:00,YES
803,50,431,6,300,2017-01-30,22:40:00,YES
804,1888,342,7,315,2017-01-17,07:53:00,YES
805,1898,599,7,245,2017-05-02,17:13:00,YES
806,768,148,6,240,2017-01-02,01:09:00,YES
807,263,416,1,50,2017-03-10,00:44:00,YES
808,454,649,6,240,2017-06-28,02:33:00,YES
809,1265,588,1,45,2017-01-09,21:41:00,YES
810,497,554,9,270,2017-07-08,14:08:00,YES
811,1436,564,8,160,2017-03-23,02:48:00,YES
812,857,794,2,90,2017-07-08,21:29:00,YES
813,1948,778,7,245,2017-01-20,06:28:00,YES
814,1628,466,7,210,2017-05-31,19:14:00,YES
815,394,280,5,200,2017-03-20,23:12:00,YES
816,67,357,2,50,2017-04-15,18:09:00,YES
817,1295,771,7,245,2017-07-01,22:41:00,YES
818,9,589,9,270,2017-03-03,07:01:00,YES
819,1534,308,6,210,2017-04-14,00:48:00,YES
820,639,436,4,140,2017-05-31,20:15:00,YES
821,894,111,3,120,2017-06-27,18:38:00,YES
822,309,573,2,50,2017-01-15,18:28:00,YES
823,1267,245,5,125,2017-01-04,07:19:00,YES
824,1604,473,4,100,2017-01-02,03:00:00,YES
825,552,361,7,210,2017-07-27,08:20:00,YES
826,835,344,5,100,2017-02-06,01:10:00,YES
827,1931,682,2,40,2017-06-07,07:44:00,YES
828,996,279,10,300,2017-03-30,10:46:00,YES
829,1126,472,6,270,2017-06-06,09:59:00,YES
830,243,837,1,35,2017-01-14,09:25:00,YES
831,1180,948,1,30,2017-04-19,16:37:00,YES
832,1859,97,6,300,2017-07-25,02:13:00,YES
833,456,429,7,210,2017-01-22,15:12:00,YES
834,1267,444,3,75,2017-02-02,00:19:00,YES
835,1958,495,6,210,2017-04-02,05:07:00,YES
836,595,983,6,300,2017-03-15,18:37:00,YES
837,728,445,3,60,2017-06-12,11:43:00,YES
838,1614,342,9,270,2017-04-23,19:22:00,YES
839,373,641,2,100,2017-04-01,15:49:00,YES
840,1675,558,8,240,2017-05-31,06:19:00,YES
841,304,622,7,140,2017-01-16,14:37:00,YES
842,1734,47,6,300,2017-04-14,15:28:00,YES
843,1209,113,10,450,2017-05-19,23:55:00,YES
844,1212,599,2,40,2017-01-18,11:54:00,YES
845,1164,487,1,25,2017-06-22,07:30:00,YES
846,1894,239,8,400,2017-06-22,00:53:00,YES
847,730,389,8,240,2017-01-23,21:18:00,YES
848,761,869,7,350,2017-07-29,11:52:00,YES
849,578,163,6,240,2017-01-14,09:38:00,YES
850,1702,224,8,160,2017-03-28,20:45:00,YES
851,445,942,6,300,2017-02-24,01:55:00,YES
852,1367,815,3,135,2017-01-14,01:59:00,YES
853,407,803,10,200,2017-01-30,05:10:00,YES
854,1423,904,10,400,2017-03-04,07:32:00,YES
855,670,821,10,300,2017-04-10,03:51:00,YES
856,1421,242,6,150,2017-02-20,17:09:00,YES
857,1309,801,2,40,2017-03-09,06:17:00,YES
858,586,710,4,100,2017-01-08,02:18:00,YES
859,1003,543,8,240,2017-06-05,01:03:00,YES
860,757,906,10,200,2017-03-29,16:41:00,YES
861,1192,716,6,120,2017-05-18,08:18:00,YES
862,1412,88,5,250,2017-04-08,07:34:00,YES
863,853,281,2,60,2017-06-26,23:41:00,YES
864,1954,313,3,120,2017-04-19,13:49:00,YES
865,1247,345,7,315,2017-06-14,05:01:00,YES
866,1612,877,4,100,2017-01-21,01:21:00,YES
867,215,803,9,180,2017-04-15,11:31:00,YES
868,47,267,6,240,2017-03-15,17:18:00,YES
869,1806,25,2,40,2017-06-04,01:31:00,YES
870,320,507,10,450,2017-04-02,19:00:00,YES
871,1267,493,3,75,2017-06-08,02:55:00,YES
872,1144,46,4,120,2017-06-20,06:34:00,YES
873,311,532,7,140,2017-05-19,21:51:00,YES
874,286,378,1,25,2017-05-30,03:41:00,YES
875,1973,323,1,40,2017-03-07,08:25:00,YES
876,1886,907,4,100,2017-04-08,12:55:00,YES
877,509,108,6,180,2017-02-28,00:55:00,YES
878,1625,408,7,280,2017-03-16,20:26:00,YES
879,1821,813,4,120,2017-03-11,00:26:00,YES
880,1826,525,7,350,2017-06-03,02:28:00,YES
881,1228,345,4,100,2017-06-08,13:40:00,YES
882,405,461,2,40,2017-02-11,12:16:00,YES
883,609,956,5,225,2017-05-29,03:03:00,YES
884,147,39,6,240,2017-01-15,01:20:00,YES
885,1714,911,7,245,2017-03-03,23:26:00,YES
886,1413,4,2,90,2017-04-23,05:14:00,YES
887,1016,25,4,200,2017-06-25,05:00:00,YES
888,149,483,7,175,2017-06-14,18:18:00,YES
889,1577,860,6,180,2017-05-14,07:38:00,YES
890,440,857,5,150,2017-01-01,04:44:00,YES
891,476,891,8,400,2017-05-10,17:30:00,YES
892,110,711,1,20,2017-07-21,06:43:00,YES
893,831,207,3,135,2017-03-24,01:01:00,YES
894,1807,737,7,175,2017-04-28,08:05:00,YES
895,880,949,10,400,2017-02-27,00:04:00,YES
896,1546,199,8,320,2017-02-25,05:18:00,YES
897,1200,829,5,150,2017-03-02,03:58:00,YES
898,1703,150,3,75,2017-06-30,05:22:00,YES
899,1985,359,8,400,2017-01-22,11:39:00,YES
900,1947,983,10,450,2017-02-28,22:59:00,YES
901,165,842,7,245,2017-05-28,20:53:00,YES
902,684,925,10,200,2017-07-04,15:31:00,YES
903,608,52,7,140,2017-02-19,06:52:00,YES
904,1511,50,2,40,2017-03-22,23:49:00,YES
905,1716,609,7,210,2017-07-29,23:34:00,YES
906,1017,670,5,175,2017-04-11,06:05:00,YES
907,1439,326,8,280,2017-05-05,20:11:00,YES
908,1089,464,2,60,2017-04-09,00:10:00,YES
909,153,394,10,250,2017-05-15,05:46:00,YES
910,501,410,7,140,2017-02-14,13:29:00,YES
911,1789,427,9,270,2017-06-19,04:35:00,YES
912,1593,372,9,270,2017-02-25,04:49:00,YES
913,1247,510,7,315,2017-03-05,15:16:00,YES
914,680,849,10,200,2017-05-21,02:47:00,YES
915,1416,454,3,60,2017-04-23,15:41:00,YES
916,870,929,4,180,2017-04-12,12:37:00,YES
917,35,36,2,40,2017-03-09,05:27:00,YES
918,1212,537,7,140,2017-07-24,06:13:00,YES
919,1687,55,8,160,2017-07-09,09:58:00,YES
920,1908,361,9,450,2017-02-20,19:41:00,YES
921,1755,541,7,245,2017-06-18,16:13:00,YES
922,1575,370,3,75,2017-03-23,12:57:00,YES
923,1126,520,3,135,2017-03-01,05:24:00,YES
924,1539,328,8,240,2017-03-22,18:08:00,YES
925,1860,463,2,70,2017-01-21,19:35:00,YES
926,1476,330,5,250,2017-01-04,13:03:00,YES
927,503,732,10,450,2017-06-14,18:37:00,YES
928,1904,411,3,60,2017-04-03,08:20:00,YES
929,1516,333,2,60,2017-04-04,12:14:00,YES
930,90,15,10,450,2017-04-04,08:07:00,YES
931,1252,466,4,200,2017-05-16,07:25:00,YES
932,184,177,5,150,2017-01-04,17:28:00,YES
933,929,627,2,90,2017-02-10,20:05:00,YES
934,828,233,2,90,2017-03-19,02:44:00,YES
935,170,327,10,350,2017-04-29,09:51:00,YES
936,1549,942,6,300,2017-07-26,06:33:00,YES
937,617,961,10,450,2017-02-09,01:49:00,YES
938,1421,341,4,100,2017-02-27,10:49:00,YES
939,315,405,2,70,2017-07-25,02:49:00,YES
940,1761,305,5,125,2017-06-30,02:01:00,YES
941,1599,5,2,70,2017-02-16,15:29:00,YES
942,1659,154,2,100,2017-01-13,07:37:00,YES
943,1652,253,7,140,2017-04-10,11:48:00,YES
944,918,525,10,300,2017-07-06,00:34:00,YES
945,1564,966,7,210,2017-01-18,10:18:00,YES
946,1721,661,2,40,2017-02-22,03:38:00,YES
947,1387,222,5,200,2017-07-13,06:49:00,YES
948,1787,457,1,35,2017-04-23,18:05:00,YES
949,921,34,1,25,2017-05-28,19:21:00,YES
950,1259,250,3,150,2017-05-25,10:55:00,YES
951,720,603,5,250,2017-01-16,00:39:00,YES
952,453,843,9,315,2017-04-27,01:35:00,YES
953,1335,752,1,45,2017-03-21,08:59:00,YES
954,992,549,6,120,2017-05-30,05:42:00,YES
955,219,437,7,315,2017-01-15,18:24:00,YES
956,1475,199,2,40,2017-06-12,16:12:00,YES
957,1347,66,9,270,2017-04-08,11:19:00,YES
958,679,343,7,280,2017-05-23,21:18:00,YES
959,835,999,9,180,2017-05-11,11:32:00,YES
960,1646,462,8,320,2017-03-02,09:53:00,YES
961,25,468,10,250,2017-01-02,10:04:00,YES
962,902,48,2,80,2017-02-12,04:54:00,YES
963,1969,85,1,20,2017-06-08,14:20:00,YES
964,1558,503,2,80,2017-05-07,13:35:00,YES
965,1150,973,5,200,2017-07-06,19:32:00,YES
966,556,389,4,180,2017-03-13,19:46:00,YES
967,395,368,10,450,2017-02-23,10:32:00,YES
968,1203,414,3,120,2017-07-20,15:48:00,YES
969,1019,452,8,160,2017-02-06,15:55:00,YES
970,1956,369,1,40,2017-03-20,05:07:00,YES
971,1355,419,4,120,2017-05-28,13:21:00,YES
972,957,345,5,150,2017-01-28,13:06:00,YES
973,815,800,9,405,2017-07-17,10:17:00,YES
974,404,598,10,400,2017-01-08,08:26:00,YES
975,723,270,4,200,2017-02-13,09:44:00,YES
976,1959,371,2,70,2017-04-05,09:22:00,YES
977,1801,73,9,225,2017-07-29,14:39:00,YES
978,1442,281,7,210,2017-03-29,16:42:00,YES
979,1113,152,5,100,2017-03-23,00:16:00,YES
980,515,57,5,200,2017-04-23,04:30:00,YES
981,1816,131,5,150,2017-07-31,03:56:00,YES
982,683,928,7,315,2017-07-05,09:53:00,YES
983,1795,217,1,40,2017-07-23,02:10:00,YES
984,386,851,5,250,2017-07-16,16:17:00,YES
985,486,994,8,200,2017-06-29,10:56:00,YES
986,1848,493,9,405,2017-04-17,17:26:00,YES
987,536,827,2,70,2017-04-21,10:23:00,YES
988,516,931,8,400,2017-05-09,09:08:00,YES
989,1193,456,6,300,2017-01-13,12:34:00,YES
990,1318,396,6,240,2017-01-09,15:39:00,YES
991,1230,163,5,125,2017-01-21,11:26:00,YES
992,294,151,5,125,2017-04-09,17:08:00,YES
993,833,715,6,180,2017-03-23,15:31:00,YES
994,376,771,1,30,2017-03-25,14:12:00,YES
995,1293,256,10,200,2017-06-18,12:56:00,YES
996,1938,12,7,245,2017-03-22,04:53:00,YES
997,590,933,9,315,2017-07-14,23:14:00,YES
998,1060,773,4,180,2017-03-26,03:37:00,YES
999,549,46,5,225,2017-04-11,14:12:00,YES
1000,373,16,3,150,2017-07-20,05:29:00,YES
1001,1011,42,4,120,2017-05-17,04:15:00,YES
1002,752,671,6,210,2017-03-21,03:39:00,YES
1003,563,304,8,160,2017-05-09,03:32:00,YES
1004,511,998,10,450,2017-02-03,21:09:00,YES
1005,1080,773,2,80,2017-05-19,20:12:00,YES
1006,604,53,4,100,2017-04-24,17:09:00,YES
1007,1977,986,2,100,2017-03-10,17:46:00,YES
1008,684,384,8,160,2017-05-02,00:27:00,YES
1009,912,671,10,200,2017-05-14,16:17:00,YES
1010,914,919,8,200,2017-07-26,22:05:00,YES
1011,291,641,7,140,2017-06-30,11:40:00,YES
1012,1090,35,10,500,2017-04-16,12:41:00,YES
1013,1457,489,1,45,2017-01-09,20:45:00,YES
1014,39,471,2,90,2017-06-02,20:17:00,YES
1015,1091,475,10,250,2017-04-03,12:02:00,YES
1016,1457,603,2,90,2017-04-09,11:17:00,YES
1017,1473,620,1,20,2017-07-26,16:44:00,YES
1018,1533,534,4,160,2017-04-14,16:17:00,YES
1019,1148,947,5,175,2017-03-14,07:13:00,YES
1020,1558,920,9,360,2017-01-28,14:26:00,YES
1021,1519,424,6,270,2017-02-07,04:22:00,YES
1022,1071,460,7,140,2017-06-03,09:00:00,YES
1023,1019,465,9,180,2017-01-29,12:29:00,YES
1024,1553,73,4,100,2017-06-14,02:04:00,YES
1025,225,549,8,320,2017-02-24,19:18:00,YES
1026,656,396,1,45,2017-06-20,19:10:00,YES
1027,731,704,10,300,2017-01-24,09:06:00,YES
1028,619,926,9,405,2017-03-24,18:45:00,YES
1029,701,412,3,75,2017-03-18,08:39:00,YES
1030,52,319,1,35,2017-02-24,13:53:00,YES
1031,555,679,6,300,2017-06-27,02:34:00,YES
1032,245,370,10,500,2017-05-15,11:48:00,YES
1033,1081,42,7,175,2017-05-03,20:17:00,YES
1034,244,898,2,40,2017-04-30,05:37:00,YES
1035,1928,237,8,160,2017-05-30,21:09:00,YES
1036,1548,619,7,315,2017-03-18,11:19:00,YES
1037,1287,830,8,240,2017-07-30,17:55:00,YES
1038,689,597,3,90,2017-02-27,13:11:00,YES
1039,464,38,7,315,2017-03-07,10:01:00,YES
1040,1345,522,9,405,2017-02-26,19:32:00,YES
1041,215,283,9,180,2017-03-30,18:38:00,YES
1042,984,960,9,270,2017-02-25,08:44:00,YES
1043,89,449,4,180,2017-04-07,00:00:00,YES
1044,610,806,10,300,2017-06-17,19:20:00,YES
1045,63,206,9,360,2017-07-10,06:13:00,YES
1046,1498,293,2,100,2017-03-28,16:45:00,YES
1047,1659,171,2,100,2017-05-26,08:51:00,YES
1048,42,457,4,160,2017-03-06,15:33:00,YES
1049,256,1000,3,120,2017-02-01,09:16:00,YES
1050,612,601,4,120,2017-06-10,02:41:00,YES
